fault,run,grad_mean,grad_max,corr_change,z_post_mean,z_post_max,z_diff,score_max,score_mean,n_above,max_consec,score_grad,corr_pre_mean,corr_post_mean
fault3,63.0,1.726724624633789,32.8847770690918,0.1088262867664166,0.058384113013744354,0.30804958939552307,-0.021812643855810165,0.6677865386009216,0.6146101355552673,0.0,0.0,0.01064752321690321,0.15229582815778805,0.09921994830534842
fault3,64.0,1.7221596240997314,32.002197265625,0.13794768991240278,0.0661315768957138,0.30762961506843567,-0.06477932631969452,0.6962481737136841,0.6394490003585815,5.0,2.0,0.010495312511920929,0.18978174089791067,0.16013035757888994
fault3,65.0,1.742868185043335,33.30820846557617,0.09096577489677782,0.08301733434200287,0.28025707602500916,-0.013263707049190998,0.6794599294662476,0.6251370906829834,0.0,0.0,0.009700837545096874,0.14314260683203314,0.13604035173761372
fault3,66.0,1.6929707527160645,31.317224502563477,0.10109671157254652,0.07566696405410767,0.33177056908607483,-0.004536778666079044,0.7025965452194214,0.6448591351509094,4.0,3.0,0.011410504579544067,0.15174321020190665,0.14305888644196726
fault3,67.0,1.6938637495040894,32.92445755004883,0.08849633591296187,0.0753907635807991,0.4161389470100403,-0.009259983897209167,0.7191814184188843,0.6280675530433655,5.0,4.0,0.010662347078323364,0.12650820533430684,0.1053567561566126
fault3,68.0,1.7053179740905762,34.08495330810547,0.10010787158181396,0.10765758901834488,0.33788567781448364,0.013238887302577496,0.6592439413070679,0.6161832213401794,0.0,0.0,0.010843971744179726,0.14452378752140096,0.12615027009175592
fault3,69.0,1.7174283266067505,32.54990768432617,0.10072698258744532,0.09432757645845413,0.31205931305885315,0.002101069549098611,0.6729533672332764,0.617846667766571,0.0,0.0,0.01038333959877491,0.16197555242931103,0.14156558548699694
fault3,70.0,1.6748111248016357,32.15869140625,0.08643402390075175,0.05530723184347153,0.2682431638240814,-0.0570998452603817,0.6482824683189392,0.6070882081985474,0.0,0.0,0.010498332791030407,0.1302463929887558,0.12005735795914892
fault3,71.0,1.6890983581542969,31.679168701171875,0.14713264803896495,0.12743914127349854,0.4026494026184082,0.010547907091677189,0.6549896597862244,0.6144963502883911,0.0,0.0,0.009289092384278774,0.13044141896618947,0.17667882397222806
fault3,72.0,1.6565594673156738,31.68938636779785,0.09350901562364909,0.09484563767910004,0.3369310796260834,-0.000364165025530383,0.6825605034828186,0.6130015850067139,0.0,0.0,0.010038619861006737,0.1628645746122428,0.15745901227522088
fault3,73.0,1.6638407707214355,32.192386627197266,0.09411745220850258,0.10733416676521301,0.3068292737007141,0.02139420621097088,0.6591610312461853,0.6164002418518066,0.0,0.0,0.011319325305521488,0.1518534291432338,0.11492629682657565
fault3,74.0,1.6757715940475464,32.923851013183594,0.0847335717282569,0.0835401639342308,0.32561734318733215,-0.06428433209657669,0.6711459755897522,0.612168550491333,0.0,0.0,0.009598453529179096,0.1639496125383439,0.1456499024269075
fault3,75.0,1.7303532361984253,33.26593017578125,0.1094699680838642,0.058318816125392914,0.2860834300518036,-0.05208761990070343,0.6884571313858032,0.6165532469749451,1.0,1.0,0.009873955510556698,0.1684026221541134,0.14433447840723007
fault3,76.0,1.6879757642745972,31.617033004760742,0.13775183354518336,0.052958808839321136,0.31763800978660583,-0.05710833892226219,0.7058350443840027,0.6243487000465393,5.0,5.0,0.010839814320206642,0.12327864847502912,0.15279707411576282
fault3,77.0,1.706102967262268,31.805208206176758,0.09332143702431855,0.08068345487117767,0.3123498558998108,-0.03442075848579407,0.6979838609695435,0.6283300518989563,3.0,2.0,0.011175675317645073,0.14658494037234837,0.13103674230153586
fault3,78.0,1.7163151502609253,32.780357360839844,0.10897857473042022,0.10939255356788635,0.34343957901000977,-0.0030114459805190563,0.6541896462440491,0.612886905670166,0.0,0.0,0.01076042465865612,0.14954211015796381,0.16443588416345886
fault3,79.0,1.7038218975067139,33.9334831237793,0.11493269762816911,0.08020713925361633,0.30694547295570374,-0.027473095804452896,0.6641093492507935,0.619226336479187,0.0,0.0,0.008674797601997852,0.13610553992997834,0.15199731747732653
fault3,80.0,1.7608063220977783,33.76991653442383,0.11232914223540709,0.1262996643781662,0.48111194372177124,-0.03988956660032272,0.68012934923172,0.6412742137908936,0.0,0.0,0.01069018617272377,0.19035733027579615,0.1538223931779669
fault3,81.0,1.7286922931671143,35.67735290527344,0.1285318312782132,0.11939028650522232,0.7131550312042236,-0.014925554394721985,0.6809628009796143,0.6134931445121765,0.0,0.0,0.009756957180798054,0.20528832933549293,0.1576470455553412
fault3,82.0,1.6737213134765625,31.108013153076172,0.14790372498256177,0.05202551186084747,0.25354093313217163,-0.030095985159277916,0.6570522785186768,0.6172435879707336,0.0,0.0,0.009811517782509327,0.1387417785992254,0.1863925196812709
fault3,83.0,1.7171132564544678,33.66372299194336,0.12191960528580385,0.08954371511936188,0.2831961214542389,-0.013727540150284767,0.6572917103767395,0.5997868180274963,0.0,0.0,0.009723708033561707,0.13600289368024676,0.15319651670166748
fault3,84.0,1.6832880973815918,31.979568481445312,0.11650046223173867,0.07340628653764725,0.2766837477684021,-0.0798841044306755,0.6985613107681274,0.6474642753601074,5.0,4.0,0.008966753259301186,0.1338104119236942,0.15955354861732116
fault3,85.0,1.6713008880615234,30.914043426513672,0.11340866712580411,0.07531893253326416,0.23825757205486298,-0.05710023641586304,0.6665551662445068,0.6137449145317078,0.0,0.0,0.010151578113436699,0.1187816584527192,0.13749810286837863
fault3,86.0,1.6667258739471436,32.902000427246094,0.10553878366339614,0.10792454332113266,0.5204461216926575,0.0074559664353728294,0.7050101161003113,0.6262630820274353,7.0,4.0,0.012198117561638355,0.14606982804882535,0.14496263853957045
fault3,87.0,1.718798279762268,31.81021499633789,0.09331898314956744,0.08283056318759918,0.2859358489513397,-0.016168024390935898,0.6602964997291565,0.5981203317642212,0.0,0.0,0.009165561757981777,0.14444170205081075,0.11490965609130573
fault3,88.0,1.7406859397888184,34.163116455078125,0.1443672660445083,0.07260983437299728,0.2358134239912033,-0.03257175162434578,0.6674155592918396,0.6120331883430481,0.0,0.0,0.010851399041712284,0.18518573000298846,0.12805861340233807
fault3,89.0,1.732308030128479,34.51604461669922,0.11811131931649081,0.06882088631391525,0.2843732237815857,-0.048970725387334824,0.6743025183677673,0.6235690116882324,0.0,0.0,0.010060048662126064,0.12301267421544573,0.1422028312145555
fault3,90.0,1.7418038845062256,34.77915954589844,0.10526837708559168,0.08723771572113037,0.3924276530742645,-0.07102037966251373,0.6688451170921326,0.6223514080047607,0.0,0.0,0.010205534286797047,0.19489668171179253,0.1581474974768716
fault3,91.0,1.704434871673584,33.01121520996094,0.10199582017234604,0.0971749871969223,0.31310540437698364,0.012574936263263226,0.6788473129272461,0.6330676674842834,0.0,0.0,0.012380236759781837,0.1623088121084673,0.11696525729613806
fault3,92.0,1.6920801401138306,31.91503143310547,0.09880493783892014,0.06323213130235672,0.2916449010372162,-0.0358470119535923,0.6749212741851807,0.6253114938735962,0.0,0.0,0.010320596396923065,0.16128252130430012,0.11998111148751782
fault3,93.0,1.6804046630859375,32.96372985839844,0.10063104132571524,0.1309604048728943,0.5248985290527344,0.07204587012529373,0.6689810156822205,0.6196954250335693,0.0,0.0,0.00922150257974863,0.14721970054732597,0.12885096672419843
fault3,94.0,1.6489596366882324,29.375551223754883,0.1215876083376697,0.07531775534152985,0.2548867464065552,-0.06409120559692383,0.6961749196052551,0.6214472055435181,1.0,1.0,0.010553072206676006,0.1245414385652724,0.15894771416607945
fault3,95.0,1.6906911134719849,31.427261352539062,0.1322331841668624,0.08592502027750015,0.3775070011615753,-0.1297161728143692,0.6432008147239685,0.5946049690246582,0.0,0.0,0.009780331514775753,0.1401728071201616,0.17135866852323856
fault3,96.0,1.7416183948516846,33.63267135620117,0.09567975342973331,0.10158224403858185,0.4654998481273651,-0.05093284323811531,0.6778954267501831,0.6246321797370911,0.0,0.0,0.011379984207451344,0.17854953992415107,0.15999659976416872
fault3,97.0,1.7431931495666504,34.84147262573242,0.09476245474611647,0.1190093383193016,0.4185298979282379,0.03433460369706154,0.6903262734413147,0.6243851184844971,1.0,1.0,0.008823351003229618,0.13052943249044105,0.11050131349094411
fault3,98.0,1.733355164527893,33.922447204589844,0.09529950514705449,0.09250982850790024,0.27543482184410095,-0.10512427985668182,0.657139241695404,0.6188168525695801,0.0,0.0,0.008678562007844448,0.13413678381502722,0.14541422692846143
fault3,99.0,1.6952673196792603,31.609010696411133,0.11282806739922585,0.07013294100761414,0.27080005407333374,-0.027475949376821518,0.6717024445533752,0.6160982251167297,0.0,0.0,0.009607748128473759,0.14043853981649912,0.14552171059172392
fault3,100.0,1.6804139614105225,32.0861701965332,0.09754918532617868,0.10330508649349213,0.31965407729148865,0.01901794970035553,0.6658200621604919,0.6082739233970642,0.0,0.0,0.008947727270424366,0.14474970760915817,0.14694181007075444
fault3,101.0,1.76581871509552,35.88397216796875,0.1077265587428353,0.08245983719825745,0.3100835084915161,-0.01421399600803852,0.6895983815193176,0.6256282329559326,1.0,1.0,0.011653506197035313,0.1470357281208139,0.14645662518980382
fault3,102.0,1.734283685684204,33.54188537597656,0.10690518832529439,0.07631441205739975,0.2760882079601288,-0.05747611075639725,0.6842687129974365,0.6329107284545898,0.0,0.0,0.010126165114343166,0.13650442188139217,0.13808484933655876
fault3,103.0,1.663908839225769,31.528060913085938,0.10294118743258081,0.06803862750530243,0.24182498455047607,-0.02166968397796154,0.6574353575706482,0.6117944121360779,0.0,0.0,0.010299233719706535,0.12452475713852686,0.12167708802639404
fault3,104.0,1.661362886428833,31.673139572143555,0.10344466264239596,0.06867576390504837,0.2912553548812866,-0.0891634076833725,0.6819254159927368,0.6268777251243591,0.0,0.0,0.01039316039532423,0.17317960000985724,0.13789468906961894
fault3,105.0,1.670151948928833,31.207815170288086,0.09012556795211599,0.10573083907365799,0.5060320496559143,0.00801809225231409,0.637753427028656,0.5971072316169739,0.0,0.0,0.009415450505912304,0.1564418830399652,0.1391403931097846
fault3,106.0,1.6605807542800903,31.300203323364258,0.10362160243183982,0.1058262288570404,0.3553372323513031,0.020008644089102745,0.6495148539543152,0.6116836071014404,0.0,0.0,0.010985284112393856,0.12332369007482281,0.1171572239618963
fault3,107.0,1.738638997077942,32.75490951538086,0.10020926874048561,0.08656517416238785,0.40759286284446716,-0.02984156273305416,0.6482013463973999,0.6041917204856873,0.0,0.0,0.008871451951563358,0.1702801153161986,0.13825759822458056
fault3,108.0,1.6806164979934692,33.48395919799805,0.10128542720478262,0.07642848789691925,0.34500858187675476,-0.0857316255569458,0.6750342845916748,0.6221007704734802,0.0,0.0,0.010503515601158142,0.1445392672866158,0.14103714851967333
fault3,109.0,1.6407356262207031,30.634048461914062,0.10465051901687838,0.06775449961423874,0.20681919157505035,-0.06788419187068939,0.69560307264328,0.6241405606269836,2.0,1.0,0.011342842131853104,0.14735166194605373,0.1480852386534688
fault3,110.0,1.7113667726516724,33.747703552246094,0.08897656889428827,0.05932961031794548,0.28230616450309753,-0.040579017251729965,0.6407718062400818,0.6033797264099121,0.0,0.0,0.008395862765610218,0.13824042893598185,0.1205971053517787
fault3,111.0,1.8356808423995972,35.53988265991211,0.09851389918972864,0.07948938012123108,0.3592459261417389,-0.017012421041727066,0.6769666075706482,0.6353288888931274,0.0,0.0,0.01087789237499237,0.15514429316172074,0.12053892475724409
fault3,112.0,1.6812406778335571,33.21102523803711,0.09627501730138564,0.07358526438474655,0.3297833502292633,-0.07450221478939056,0.6794471144676208,0.6305971741676331,0.0,0.0,0.010278316214680672,0.1475559708819537,0.1340840117916067
fault3,113.0,1.6608612537384033,31.577550888061523,0.11078428582648074,0.08886611461639404,0.5566282868385315,-0.006522755604237318,0.69260573387146,0.6196463704109192,2.0,1.0,0.01033928245306015,0.14776409285299108,0.13818555778621255
fault3,114.0,1.6962847709655762,32.45089340209961,0.12054602109074253,0.08587556332349777,0.2772504687309265,-0.027371585369110107,0.6736581325531006,0.6274955868721008,0.0,0.0,0.009531683288514614,0.1625526121930847,0.1431303995228742
fault3,115.0,1.6509721279144287,30.78055763244629,0.11448310193821452,0.07659488916397095,0.3766970932483673,-0.037251636385917664,0.6772136688232422,0.6067415475845337,0.0,0.0,0.00933743640780449,0.14808277113798413,0.11373435869207611
fault3,116.0,1.641377568244934,29.478559494018555,0.10098565761773966,0.06847164034843445,0.26533758640289307,-0.05846349895000458,0.6579516530036926,0.5921685099601746,0.0,0.0,0.010115296579897404,0.18953880933651504,0.15964138891833363
fault3,117.0,1.7179254293441772,33.21002197265625,0.09363300705607434,0.06833065301179886,0.24357539415359497,-0.00237710727378726,0.6980196237564087,0.6183322072029114,2.0,2.0,0.010426786728203297,0.13250696644736124,0.11409859695391561
fault3,118.0,1.6523737907409668,30.665340423583984,0.10874137461900894,0.05838729813694954,0.28242239356040955,-0.07871509343385696,0.683823823928833,0.6181694269180298,0.0,0.0,0.010381732136011124,0.12246178422968003,0.1366121658617202
fault3,119.0,1.7250938415527344,31.70641326904297,0.11032734537480568,0.12490138411521912,0.38567644357681274,-0.012392355129122734,0.6812594532966614,0.6336643695831299,0.0,0.0,0.009978468529880047,0.1387106107530266,0.1443648950549779
fault3,120.0,1.7062678337097168,31.785778045654297,0.09315411038338023,0.07467503845691681,0.2575506269931793,0.00406852550804615,0.7370718717575073,0.6337217092514038,9.0,9.0,0.010987550020217896,0.13663956250505394,0.1342947871126593
fault3,121.0,1.710304856300354,33.30801773071289,0.1157866439243679,0.05419575795531273,0.16571912169456482,-0.10276322066783905,0.6648920774459839,0.6161861419677734,0.0,0.0,0.01167869009077549,0.156494915714375,0.125137056426406
